,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
2962,en,repeatedly,174,68,3,0.1875,168.8125,228.6875,278.1875,1.0,1.25,0.25,0.1875,10
2963,en,emphasized,175,68,3,0.125,227.3125,252.9375,329.625,1.1875,1.375,0.25,0.125,10
2964,en,that,176,68,3,0.625,82.5,82.5,94.25,0.375,0.4375,0.0,0.0625,10
2965,en,using,177,68,3,0.1875,175.3125,193.5,247.625,0.9375,1.1875,0.1875,0.1875,10
2966,en,performance-,178,68,3,0.0,235.9375,289.5625,367.125,1.25,1.5625,0.1875,0.3125,10
2967,en,enhancing,179,68,3,0.0625,204.75,236.6875,265.5625,1.1875,1.3125,0.25,0.125,10
2968,en,drugs,180,68,3,0.25,119.9375,119.9375,139.6875,0.75,0.875,0.0,0.125,10
2969,en,goes,181,68,3,0.9375,10.4375,10.4375,10.4375,0.0625,0.0625,0.0,0.0,10
2970,en,against,182,68,3,0.125,201.375,233.5625,302.5,1.0625,1.3125,0.25,0.1875,10
2971,en,the,183,68,3,0.4375,107.6875,107.6875,129.5625,0.5625,0.75,0.0,0.1875,10
2972,en,"""spirit",184,68,3,0.375,116.5,116.5,129.3125,0.625,0.75,0.0,0.125,10
2973,en,of,185,68,3,0.5,88.3125,102.4375,102.4375,0.5625,0.5625,0.0,0.0,10
2974,en,"sport"".",186,68,3,0.25,152.3125,187.625,414.3125,1.0,2.125,0.3125,0.3125,10
2975,ge,Der,1,31,4,0.1282051282051282,134.87179487179486,143.48717948717947,291.94871794871796,0.9230769230769231,1.5897435897435896,0.05128205128205128,0.38461538461538464,1
2976,sp,El,1,34,4,0.358974358974359,91.46153846153847,91.46153846153847,131.66666666666666,0.6410256410256411,0.7692307692307693,0.0,0.07692307692307693,1
2977,it,Il,1,32,4,0.07692307692307693,120.05128205128206,120.05128205128206,157.66666666666666,0.9230769230769231,1.1282051282051282,0.0,0.1282051282051282,1
2978,en,The,1,30,4,0.23255813953488372,108.32558139534883,119.48837209302326,222.93023255813952,0.8372093023255814,1.3255813953488371,0.09302325581395349,0.27906976744186046,1
2979,ru,Всемирный,1,33,4,0.0,4.0,4.0,827.0,1.0,5.0,1.0,1.0,1
2980,ru,Тилацин,1,33,4,0.0,145.05405405405406,529.6486486486486,1454.3513513513512,2.3783783783783785,5.594594594594595,0.8918918918918919,0.7567567567567568,1
2981,ge,"Beutelwolf,",2,31,4,0.0,196.6153846153846,582.2307692307693,1301.7179487179487,2.769230769230769,6.076923076923077,0.8974358974358975,0.7435897435897436,1
2982,sp,lobo,2,34,4,0.1282051282051282,196.02564102564102,278.94871794871796,573.1282051282051,1.1025641025641026,2.358974358974359,0.3076923076923077,0.5384615384615384,1
2983,en,thylacine,2,30,4,0.0,204.09302325581396,922.2790697674419,1753.2093023255813,3.7674418604651163,7.186046511627907,0.9534883720930233,0.7674418604651163,1
2984,it,"tilacino,",2,32,4,0.0,230.94871794871796,968.1538461538462,1762.8461538461538,3.641025641025641,6.666666666666667,0.8974358974358975,0.6666666666666666,1
2985,ru,день,2,33,4,0.0,279.0,279.0,279.0,1.0,1.0,0.0,0.0,1
2986,ru,—,2,33,4,0.5675675675675675,74.83783783783784,74.83783783783784,102.62162162162163,0.43243243243243246,0.6216216216216216,0.0,0.13513513513513514,1
2987,ge,auch,3,31,4,0.23076923076923078,142.23076923076923,153.6153846153846,269.87179487179486,0.8461538461538461,1.435897435897436,0.07692307692307693,0.3333333333333333,1
2988,sp,marsupial,3,34,4,0.0,194.92307692307693,427.84615384615387,1331.3589743589744,2.0256410256410255,5.923076923076923,0.7692307692307693,0.7948717948717948,1
2989,it,noto,3,32,4,0.15384615384615385,139.7948717948718,156.05128205128204,335.7692307692308,0.9743589743589743,1.8974358974358974,0.1282051282051282,0.4358974358974359,1
2990,en,was,3,30,4,0.2558139534883721,139.88372093023256,148.34883720930233,206.5581395348837,0.7906976744186046,1.0930232558139534,0.06976744186046512,0.23255813953488372,1
2991,ru,вымерший,3,33,4,0.0,186.75675675675674,263.1081081081081,666.8108108108108,1.4054054054054055,3.2432432432432434,0.43243243243243246,0.7027027027027027,1
2992,ru,окружающей,3,33,4,0.0,167.0,167.0,285.0,1.0,2.0,0.0,1.0,1
2993,ge,Tasmanischer,4,31,4,0.02564102564102564,209.84615384615384,451.1794871794872,1010.974358974359,2.076923076923077,4.794871794871795,0.8205128205128205,0.7435897435897436,1
2994,it,anche,4,32,4,0.02564102564102564,190.94871794871796,201.7948717948718,346.02564102564105,1.0512820512820513,1.8205128205128205,0.10256410256410256,0.41025641025641024,1
2995,sp,o,4,34,4,0.5384615384615384,82.56410256410257,103.6923076923077,129.87179487179486,0.5128205128205128,0.6153846153846154,0.05128205128205128,0.10256410256410256,1
2996,en,the,4,30,4,0.27906976744186046,128.58139534883722,145.97674418604652,204.30232558139534,0.813953488372093,1.1162790697674418,0.06976744186046512,0.23255813953488372,1
2997,ru,вид,4,33,4,0.3783783783783784,112.89189189189189,115.5945945945946,237.32432432432432,0.6486486486486487,1.135135135135135,0.05405405405405406,0.24324324324324326,1
2998,ru,среды,4,33,4,0.0,118.0,118.0,118.0,1.0,1.0,0.0,0.0,1
2999,ge,Tiger,5,31,4,0.0,216.69230769230768,250.5897435897436,338.9230769230769,1.205128205128205,1.6923076923076923,0.1794871794871795,0.41025641025641024,1
3000,it,come,5,32,4,0.1282051282051282,184.46153846153845,194.15384615384616,266.1794871794872,0.9230769230769231,1.3333333333333333,0.07692307692307693,0.28205128205128205,1
3001,en,largest,5,30,4,0.06976744186046512,174.74418604651163,188.02325581395348,317.3953488372093,1.0232558139534884,1.7674418604651163,0.11627906976744186,0.46511627906976744,1
3002,sp,"tilacino,",5,34,4,0.02564102564102564,310.20512820512823,759.8461538461538,1435.820512820513,2.717948717948718,5.358974358974359,0.8717948717948718,0.7435897435897436,1
3003,ru,отмечают,5,33,4,0.0,231.0,231.0,1609.0,1.0,5.0,1.0,1.0,1
3004,ru,сумчатых,5,33,4,0.02702702702702703,234.0810810810811,320.4054054054054,619.8378378378378,1.4054054054054055,2.7837837837837838,0.5135135135135135,0.5405405405405406,1
3005,ge,"genannt,",6,31,4,0.0,214.89743589743588,276.0,456.4102564102564,1.2820512820512822,2.230769230769231,0.2564102564102564,0.6410256410256411,1
3006,en,known,6,30,4,0.11627906976744186,179.3953488372093,198.04651162790697,344.74418604651163,1.0,1.7674418604651163,0.13953488372093023,0.46511627906976744,1
3007,sp,también,6,34,4,0.02564102564102564,207.76923076923077,245.23076923076923,459.64102564102564,1.2820512820512822,2.41025641025641,0.28205128205128205,0.5384615384615384,1
3008,it,tigre,6,32,4,0.0,211.25641025641025,249.35897435897436,481.46153846153845,1.2564102564102564,2.3076923076923075,0.3333333333333333,0.5641025641025641,1
3009,ru,ежегодно,6,33,4,0.0,325.0,325.0,2148.0,1.0,6.0,1.0,1.0,1
3010,ru,"млекопитающих,",6,33,4,0.02702702702702703,237.16216216216216,356.4594594594595,668.5675675675676,1.6216216216216217,3.027027027027027,0.5675675675675675,0.5405405405405406,1
3011,en,carnivorous,7,30,4,0.0,257.83720930232556,361.7674418604651,756.4186046511628,1.6046511627906976,3.441860465116279,0.6744186046511628,0.627906976744186,1
3012,sp,conocido,7,34,4,0.07692307692307693,199.3846153846154,223.23076923076923,461.3076923076923,1.0769230769230769,2.3333333333333335,0.23076923076923078,0.48717948717948717,1
3013,it,della,7,32,4,0.1794871794871795,166.92307692307693,171.33333333333334,314.43589743589746,0.8461538461538461,1.6666666666666667,0.1282051282051282,0.38461538461538464,1
3014,ge,war,7,31,4,0.41025641025641024,134.7948717948718,162.87179487179486,179.6153846153846,0.6923076923076923,0.7948717948717948,0.07692307692307693,0.10256410256410256,1
3015,ru,пятого,7,33,4,0.0,432.0,432.0,1206.0,1.0,5.0,1.0,1.0,1
3016,ru,самый,7,33,4,0.21621621621621623,180.54054054054055,203.9189189189189,335.8378378378378,0.8918918918918919,1.5405405405405406,0.16216216216216217,0.40540540540540543,1
3017,it,"Tasmania,",8,32,4,0.0,254.07692307692307,385.87179487179486,831.5384615384615,1.6666666666666667,3.5641025641025643,0.6153846153846154,0.6666666666666666,1
3018,sp,como,8,34,4,0.3333333333333333,133.74358974358975,140.05128205128204,208.53846153846155,0.6923076923076923,1.0256410256410255,0.02564102564102564,0.1794871794871795,1
3019,ge,das,8,31,4,0.05128205128205128,195.3846153846154,213.64102564102564,310.84615384615387,1.0,1.4871794871794872,0.07692307692307693,0.358974358974359,1
3020,en,marsupial,8,30,4,0.023255813953488372,280.27906976744185,463.2093023255814,829.4883720930233,1.697674418604651,3.488372093023256,0.5581395348837209,0.5581395348837209,1
3021,ru,июня.,8,33,4,0.0,303.0,303.0,512.0,1.0,2.0,0.0,1.0,1
3022,ru,крупный,8,33,4,0.0,212.67567567567568,223.2972972972973,366.13513513513516,1.054054054054054,1.7837837837837838,0.10810810810810811,0.40540540540540543,1
3023,ge,größte,9,31,4,0.07692307692307693,176.23076923076923,202.94871794871796,420.3076923076923,1.0769230769230769,2.2564102564102564,0.2564102564102564,0.6410256410256411,1
3024,sp,lobo,9,34,4,0.1282051282051282,175.28205128205127,176.71794871794873,345.0,0.8974358974358975,1.8461538461538463,0.15384615384615385,0.46153846153846156,1
3025,it,lupo,9,32,4,0.15384615384615385,191.82051282051282,200.97435897435898,320.5897435897436,0.8974358974358975,1.4871794871794872,0.05128205128205128,0.41025641025641024,1
3026,en,of,9,30,4,0.7674418604651163,39.93023255813954,40.604651162790695,63.81395348837209,0.2558139534883721,0.37209302325581395,0.023255813953488372,0.06976744186046512,1
3027,ru,из,9,33,4,0.7027027027027027,48.45945945945946,48.45945945945946,58.054054054054056,0.2972972972972973,0.35135135135135137,0.0,0.05405405405405406,1
3028,sp,de,10,34,4,0.358974358974359,108.33333333333333,111.2051282051282,194.35897435897436,0.6666666666666666,1.0256410256410255,0.05128205128205128,0.20512820512820512,1
3029,it,della,10,32,4,0.07692307692307693,178.82051282051282,202.5897435897436,350.6923076923077,1.0769230769230769,1.8717948717948718,0.1794871794871795,0.48717948717948717,1
3030,en,modern,10,30,4,0.046511627906976744,228.67441860465115,291.09302325581393,497.6046511627907,1.302325581395349,2.441860465116279,0.46511627906976744,0.4186046511627907,1
3031,ge,räuberisch,10,31,4,0.0,248.87179487179486,322.6923076923077,649.4615384615385,1.435897435897436,3.076923076923077,0.6153846153846154,0.6410256410256411,1
3032,ru,плотоядных,10,33,4,0.0,249.24324324324326,383.6216216216216,611.5675675675676,1.6486486486486487,2.810810810810811,0.5675675675675675,0.5675675675675675,1
