,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
1074,sp,hombres,86,48,6,0.0,230.71428571428572,230.71428571428572,280.14285714285717,1.0,1.2857142857142858,0.0,0.2857142857142857,4
1075,sp,ricos,87,48,6,0.0,182.14285714285714,197.57142857142858,231.42857142857142,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,4
1076,sp,pertenecientes,88,48,6,0.0,195.0,244.71428571428572,278.14285714285717,1.2857142857142858,1.4285714285714286,0.2857142857142857,0.14285714285714285,4
1077,sp,a,89,48,6,0.8571428571428571,25.285714285714285,25.285714285714285,25.285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,4
1078,sp,la,90,48,6,0.7142857142857143,60.142857142857146,60.142857142857146,60.142857142857146,0.2857142857142857,0.2857142857142857,0.0,0.0,4
1079,sp,clase,91,48,6,0.14285714285714285,240.14285714285714,240.14285714285714,277.0,0.8571428571428571,1.0,0.0,0.14285714285714285,4
1080,sp,alta.,92,48,6,0.14285714285714285,139.28571428571428,139.28571428571428,139.28571428571428,0.8571428571428571,0.8571428571428571,0.0,0.0,4
1081,sp,Combinado,93,60,6,0.0,197.0,217.42857142857142,231.0,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,5
1082,sp,con,94,60,6,0.5714285714285714,85.28571428571429,85.28571428571429,85.28571428571429,0.42857142857142855,0.42857142857142855,0.0,0.0,5
1083,sp,un,95,60,6,0.14285714285714285,173.14285714285714,206.28571428571428,268.0,1.0,1.2857142857142858,0.14285714285714285,0.2857142857142857,5
1084,sp,frac,96,60,6,0.14285714285714285,191.85714285714286,191.85714285714286,320.0,0.8571428571428571,1.4285714285714286,0.14285714285714285,0.2857142857142857,5
1085,sp,y,97,60,6,0.42857142857142855,92.71428571428571,92.71428571428571,92.71428571428571,0.5714285714285714,0.5714285714285714,0.0,0.0,5
1086,sp,un,98,60,6,0.42857142857142855,136.71428571428572,136.71428571428572,153.42857142857142,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,5
1087,sp,sombrero,99,60,6,0.0,187.28571428571428,254.57142857142858,385.57142857142856,1.2857142857142858,1.7142857142857142,0.14285714285714285,0.42857142857142855,5
1088,sp,de,100,60,6,0.5714285714285714,90.71428571428571,90.71428571428571,90.71428571428571,0.42857142857142855,0.42857142857142855,0.0,0.0,5
1089,sp,"copa,",101,60,6,0.2857142857142857,126.42857142857143,126.42857142857143,180.0,0.7142857142857143,1.0,0.0,0.2857142857142857,5
1090,sp,completaba,102,60,6,0.0,224.28571428571428,489.0,628.8571428571429,1.8571428571428572,2.5714285714285716,0.7142857142857143,0.5714285714285714,5
1091,sp,el,103,60,6,0.42857142857142855,103.85714285714286,103.85714285714286,103.85714285714286,0.5714285714285714,0.5714285714285714,0.0,0.0,5
1092,sp,traje,104,60,6,0.14285714285714285,203.0,221.0,337.7142857142857,1.0,1.7142857142857142,0.2857142857142857,0.42857142857142855,5
1093,sp,del,105,60,6,0.2857142857142857,138.28571428571428,138.28571428571428,145.42857142857142,0.7142857142857143,0.8571428571428571,0.0,0.14285714285714285,5
1094,sp,estereotipo,106,60,6,0.0,263.14285714285717,410.2857142857143,589.0,1.5714285714285714,2.2857142857142856,0.5714285714285714,0.42857142857142855,5
1095,sp,del,107,60,6,0.8571428571428571,6.142857142857143,6.142857142857143,6.142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,5
1096,sp,capitalista,108,60,6,0.0,288.42857142857144,433.0,509.14285714285717,1.5714285714285714,1.8571428571428572,0.5714285714285714,0.2857142857142857,5
1097,sp,de,109,60,6,0.5714285714285714,60.42857142857143,60.42857142857143,60.42857142857143,0.42857142857142855,0.42857142857142855,0.0,0.0,5
1098,sp,fines,110,60,6,0.0,279.57142857142856,300.42857142857144,300.42857142857144,1.1428571428571428,1.1428571428571428,0.14285714285714285,0.0,5
1099,sp,de,111,60,6,0.8571428571428571,22.714285714285715,22.714285714285715,22.714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.0,5
1100,sp,ese,112,60,6,0.2857142857142857,234.0,265.57142857142856,291.2857142857143,0.8571428571428571,1.0,0.14285714285714285,0.14285714285714285,5
1101,sp,siglo.,113,60,6,0.0,220.14285714285714,220.14285714285714,256.14285714285717,1.0,1.2857142857142858,0.0,0.2857142857142857,5
1102,sp,Los,114,71,6,0.2857142857142857,124.14285714285714,151.28571428571428,172.71428571428572,1.0,1.1428571428571428,0.2857142857142857,0.14285714285714285,6
1103,sp,monóculos,115,71,6,0.0,184.0,289.57142857142856,536.5714285714286,1.5714285714285714,2.7142857142857144,0.5714285714285714,0.2857142857142857,6
1104,sp,estuvieron,116,71,6,0.0,183.57142857142858,227.57142857142858,564.2857142857143,1.1428571428571428,2.4285714285714284,0.14285714285714285,0.7142857142857143,6
1105,sp,también,117,71,6,0.0,269.57142857142856,269.57142857142856,380.57142857142856,1.0,1.5714285714285714,0.0,0.14285714285714285,6
1106,sp,asociados,118,71,6,0.0,278.42857142857144,297.7142857142857,495.7142857142857,1.1428571428571428,2.0,0.2857142857142857,0.2857142857142857,6
1107,sp,a,119,71,6,0.8571428571428571,41.0,41.0,41.0,0.14285714285714285,0.14285714285714285,0.0,0.0,6
1108,sp,los,120,71,6,0.2857142857142857,132.71428571428572,132.71428571428572,168.57142857142858,0.7142857142857143,0.8571428571428571,0.0,0.14285714285714285,6
1109,sp,militares,121,71,6,0.0,211.28571428571428,257.85714285714283,532.0,1.2857142857142858,2.4285714285714284,0.5714285714285714,0.42857142857142855,6
1110,sp,alemanes,122,71,6,0.0,283.57142857142856,350.85714285714283,534.2857142857143,1.2857142857142858,2.0,0.2857142857142857,0.2857142857142857,6
1111,sp,de,123,71,6,0.8571428571428571,20.857142857142858,20.857142857142858,20.857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.0,6
1112,sp,ese,124,71,6,0.14285714285714285,189.0,273.0,345.14285714285717,1.1428571428571428,1.4285714285714286,0.14285714285714285,0.14285714285714285,6
1113,sp,periodo,125,71,6,0.0,246.0,323.2857142857143,485.57142857142856,1.4285714285714286,2.0,0.42857142857142855,0.2857142857142857,6
1114,sp,hasta,126,71,6,0.2857142857142857,141.14285714285714,141.14285714285714,210.85714285714286,0.7142857142857143,1.1428571428571428,0.0,0.42857142857142855,6
1115,sp,la,127,71,6,0.2857142857142857,135.57142857142858,135.57142857142858,195.28571428571428,0.7142857142857143,1.0,0.0,0.14285714285714285,6
1116,sp,Primera,128,71,6,0.14285714285714285,167.28571428571428,167.28571428571428,240.71428571428572,0.8571428571428571,1.2857142857142858,0.0,0.42857142857142855,6
1117,sp,Guerra,129,71,6,0.2857142857142857,148.28571428571428,148.28571428571428,257.7142857142857,0.7142857142857143,1.1428571428571428,0.0,0.42857142857142855,6
1118,sp,mundial.,130,71,6,0.2857142857142857,135.57142857142858,143.71428571428572,267.42857142857144,0.8571428571428571,1.1428571428571428,0.14285714285714285,0.2857142857142857,6
1119,sp,Los,131,82,6,0.5714285714285714,78.28571428571429,78.28571428571429,78.28571428571429,0.42857142857142855,0.42857142857142855,0.0,0.0,7
1120,sp,monóculos,132,82,6,0.0,152.42857142857142,454.42857142857144,558.1428571428571,2.5714285714285716,3.142857142857143,0.8571428571428571,0.2857142857142857,7
1121,sp,no,133,82,6,0.7142857142857143,59.0,59.0,136.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,7
1122,sp,eran,134,82,6,0.14285714285714285,217.85714285714286,217.85714285714286,408.42857142857144,0.8571428571428571,1.8571428571428572,0.14285714285714285,0.5714285714285714,7
1123,sp,incómodos,135,82,6,0.0,231.0,309.0,523.8571428571429,1.4285714285714286,2.4285714285714284,0.42857142857142855,0.42857142857142855,7
1124,sp,como,136,82,6,0.42857142857142855,150.71428571428572,150.71428571428572,207.57142857142858,0.5714285714285714,1.0,0.0,0.14285714285714285,7
1125,sp,a,137,82,6,0.42857142857142855,130.42857142857142,130.42857142857142,229.28571428571428,0.5714285714285714,1.0,0.0,0.2857142857142857,7
1126,sp,veces,138,82,6,0.14285714285714285,203.71428571428572,223.14285714285714,263.85714285714283,1.0,1.2857142857142858,0.14285714285714285,0.14285714285714285,7
1127,sp,se,139,82,6,0.42857142857142855,118.14285714285714,118.14285714285714,219.57142857142858,0.5714285714285714,1.0,0.0,0.2857142857142857,7
1128,sp,cree.,140,82,6,0.2857142857142857,131.71428571428572,148.0,173.42857142857142,0.8571428571428571,1.0,0.14285714285714285,0.14285714285714285,7
1129,sp,Adaptados,141,90,6,0.0,191.28571428571428,253.57142857142858,281.42857142857144,1.4285714285714286,1.5714285714285714,0.42857142857142855,0.14285714285714285,8
1130,sp,en,142,90,6,0.7142857142857143,34.57142857142857,34.57142857142857,34.57142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,8
1131,sp,forma,143,90,6,0.0,208.71428571428572,247.57142857142858,284.42857142857144,1.2857142857142858,1.4285714285714286,0.2857142857142857,0.14285714285714285,8
1132,sp,"conveniente,",144,90,6,0.14285714285714285,228.85714285714286,370.0,394.7142857142857,1.7142857142857142,1.8571428571428572,0.5714285714285714,0.14285714285714285,8
1133,sp,se,145,90,6,0.8571428571428571,12.285714285714286,12.285714285714286,12.285714285714286,0.14285714285714285,0.14285714285714285,0.0,0.0,8
1134,sp,usaban,146,90,6,0.0,233.42857142857142,269.57142857142856,297.7142857142857,1.2857142857142858,1.4285714285714286,0.2857142857142857,0.14285714285714285,8
1135,sp,sin,147,90,6,0.5714285714285714,100.57142857142857,100.57142857142857,100.57142857142857,0.42857142857142855,0.42857142857142855,0.0,0.0,8
1136,sp,esfuerzo.,148,90,6,0.0,217.28571428571428,374.57142857142856,418.57142857142856,2.0,2.2857142857142856,0.8571428571428571,0.14285714285714285,8
1137,sp,Por,149,96,6,0.2857142857142857,103.71428571428571,103.71428571428571,103.71428571428571,0.7142857142857143,0.7142857142857143,0.0,0.0,9
1138,sp,"ello,",150,96,6,0.0,222.28571428571428,264.14285714285717,299.57142857142856,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,9
1139,sp,las,151,96,6,0.2857142857142857,89.0,89.0,117.28571428571429,0.7142857142857143,0.8571428571428571,0.0,0.14285714285714285,9
1140,sp,clases,152,96,6,0.14285714285714285,145.71428571428572,167.0,250.0,1.0,1.5714285714285714,0.2857142857142857,0.42857142857142855,9
1141,sp,adineradas,153,96,6,0.0,208.28571428571428,262.57142857142856,397.7142857142857,1.2857142857142858,1.8571428571428572,0.42857142857142855,0.2857142857142857,9
1142,sp,usaban,154,96,6,0.14285714285714285,205.14285714285714,225.57142857142858,225.57142857142858,1.0,1.0,0.14285714285714285,0.0,9
1143,sp,monóculos,155,96,6,0.0,205.0,205.0,240.42857142857142,1.0,1.1428571428571428,0.0,0.14285714285714285,9
1144,sp,hechos,156,96,6,0.0,217.71428571428572,241.14285714285714,263.14285714285717,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,9
1145,sp,a,157,96,6,0.8571428571428571,45.714285714285715,45.714285714285715,45.714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.0,9
1146,sp,medida,158,96,6,0.2857142857142857,208.42857142857142,208.42857142857142,208.42857142857142,0.7142857142857143,0.7142857142857143,0.0,0.0,9
