,ia,ianum,lang,sentnum,trialid,prob_skip,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
1365,zuccherificio.,116,it,225,2,0.0,512.8666666666667,906.0444444444445,2.2666666666666666,4.066666666666666,0.8444444444444444,0.5111111111111111,4
1366,Жест,50,ru,226,2,0.14285714285714285,225.77142857142857,238.82857142857142,1.0571428571428572,1.1714285714285715,0.17142857142857143,0.11428571428571428,4
1367,«шака»,51,ru,226,2,0.05714285714285714,310.6857142857143,327.3142857142857,1.3714285714285714,1.4857142857142858,0.2857142857142857,0.08571428571428572,4
1368,был,52,ru,226,2,0.42857142857142855,95.05714285714286,122.6,0.5714285714285714,0.7428571428571429,0.02857142857142857,0.14285714285714285,4
1369,заимствован,53,ru,226,2,0.02857142857142857,267.8,361.57142857142856,1.4285714285714286,1.8857142857142857,0.5142857142857142,0.3142857142857143,4
1370,из,54,ru,226,2,0.7714285714285715,52.42857142857143,52.42857142857143,0.22857142857142856,0.22857142857142856,0.0,0.0,4
1371,традиционной,55,ru,226,2,0.02857142857142857,287.8285714285714,417.0,1.4,1.9428571428571428,0.4,0.2857142857142857,4
1372,гавайской,56,ru,226,2,0.0,285.9714285714286,417.3142857142857,1.2285714285714286,1.7714285714285714,0.22857142857142856,0.2571428571428571,4
1373,культуры,57,ru,226,2,0.11428571428571428,159.45714285714286,217.17142857142858,0.9142857142857143,1.2285714285714286,0.02857142857142857,0.17142857142857143,4
1374,приезжими,58,ru,226,2,0.08571428571428572,363.34285714285716,497.57142857142856,1.4857142857142858,2.1142857142857143,0.45714285714285713,0.45714285714285713,4
1375,сёрферами,59,ru,226,2,0.0,310.65714285714284,436.42857142857144,1.3428571428571427,1.9714285714285715,0.42857142857142855,0.34285714285714286,4
1376,в,60,ru,226,2,0.8,36.65714285714286,36.65714285714286,0.2,0.2,0.0,0.0,4
1377,шестидесятых,61,ru,226,2,0.02857142857142857,332.9142857142857,390.8,1.7714285714285714,2.1142857142857143,0.6285714285714286,0.2571428571428571,4
1378,годах,62,ru,226,2,0.14285714285714285,229.94285714285715,257.51428571428573,1.0,1.1428571428571428,0.14285714285714285,0.11428571428571428,4
1379,прошлого,63,ru,226,2,0.02857142857142857,211.17142857142858,316.57142857142856,1.1714285714285715,1.7428571428571429,0.22857142857142856,0.37142857142857144,4
1380,века,64,ru,226,2,0.5142857142857142,95.22857142857143,116.74285714285715,0.4857142857142857,0.6,0.02857142857142857,0.08571428571428572,4
1381,и,65,ru,226,2,0.8,40.8,49.371428571428574,0.2,0.2571428571428571,0.0,0.02857142857142857,4
1382,затем,66,ru,226,2,0.22857142857142856,191.85714285714286,205.2,0.8571428571428571,0.9142857142857143,0.08571428571428572,0.05714285714285714,4
1383,получил,67,ru,226,2,0.02857142857142857,243.11428571428573,311.0571428571429,1.1428571428571428,1.457142857142857,0.17142857142857143,0.22857142857142856,4
1384,распространение,68,ru,226,2,0.02857142857142857,301.8285714285714,353.3142857142857,1.3428571428571427,1.6,0.37142857142857144,0.17142857142857143,4
1385,по,69,ru,226,2,0.7142857142857143,47.857142857142854,47.857142857142854,0.3142857142857143,0.3142857142857143,0.02857142857142857,0.0,4
1386,всему,70,ru,226,2,0.17142857142857143,218.22857142857143,252.11428571428573,0.9428571428571428,1.1142857142857143,0.11428571428571428,0.14285714285714285,4
1387,миру.,71,ru,226,2,0.5714285714285714,74.42857142857143,87.51428571428572,0.45714285714285713,0.5428571428571428,0.02857142857142857,0.08571428571428572,4
1388,La,59,sp,227,2,0.7941176470588235,72.1470588235294,82.55882352941177,0.29411764705882354,0.35294117647058826,0.08823529411764706,0.029411764705882353,4
1389,señal,60,sp,227,2,0.058823529411764705,313.3529411764706,430.29411764705884,1.2941176470588236,1.911764705882353,0.3235294117647059,0.38235294117647056,4
1390,es,61,sp,227,2,0.5882352941176471,72.47058823529412,106.11764705882354,0.4117647058823529,0.6176470588235294,0.0,0.11764705882352941,4
1391,similar,62,sp,227,2,0.058823529411764705,280.1764705882353,459.70588235294116,1.3235294117647058,2.4411764705882355,0.47058823529411764,0.5588235294117647,4
1392,a,63,sp,227,2,0.7647058823529411,28.147058823529413,42.3235294117647,0.23529411764705882,0.3235294117647059,0.0,0.058823529411764705,4
1393,la,64,sp,227,2,0.38235294117647056,127.6470588235294,164.58823529411765,0.7352941176470589,1.088235294117647,0.11764705882352941,0.14705882352941177,4
1394,letra,65,sp,227,2,0.35294117647058826,128.08823529411765,192.6764705882353,0.7058823529411765,1.2058823529411764,0.14705882352941177,0.2647058823529412,4
1395,"""Y""",66,sp,227,2,0.47058823529411764,163.23529411764707,195.3235294117647,0.5882352941176471,0.6764705882352942,0.058823529411764705,0.08823529411764706,4
1396,en,67,sp,227,2,0.14705882352941177,205.8235294117647,323.11764705882354,0.9411764705882353,1.4411764705882353,0.058823529411764705,0.35294117647058826,4
1397,la,68,sp,227,2,0.29411764705882354,151.05882352941177,296.1470588235294,0.8235294117647058,1.4705882352941178,0.14705882352941177,0.38235294117647056,4
1398,lengua,69,sp,227,2,0.058823529411764705,171.2058823529412,540.2058823529412,1.0294117647058822,2.823529411764706,0.29411764705882354,0.6764705882352942,4
1399,de,70,sp,227,2,0.5588235294117647,73.61764705882354,116.1470588235294,0.4411764705882353,0.6764705882352942,0.0,0.17647058823529413,4
1400,signos,71,sp,227,2,0.029411764705882353,267.2647058823529,478.8529411764706,1.1470588235294117,2.264705882352941,0.23529411764705882,0.5294117647058824,4
1401,"americana,",72,sp,227,2,0.029411764705882353,345.6764705882353,567.8235294117648,1.3529411764705883,2.5,0.5294117647058824,0.5,4
1402,en,73,sp,227,2,0.7058823529411765,90.29411764705883,147.61764705882354,0.35294117647058826,0.6176470588235294,0.058823529411764705,0.11764705882352941,4
1403,la,74,sp,227,2,0.2647058823529412,153.1764705882353,228.2058823529412,0.7941176470588235,1.088235294117647,0.058823529411764705,0.23529411764705882,4
1404,que,75,sp,227,2,0.23529411764705882,182.88235294117646,264.6470588235294,0.8823529411764706,1.411764705882353,0.20588235294117646,0.29411764705882354,4
1405,se,76,sp,227,2,0.5294117647058824,97.94117647058823,121.38235294117646,0.47058823529411764,0.5588235294117647,0.0,0.08823529411764706,4
1406,hace,77,sp,227,2,0.17647058823529413,202.94117647058823,266.70588235294116,1.0588235294117647,1.411764705882353,0.14705882352941177,0.23529411764705882,4
1407,un,78,sp,227,2,0.5,96.02941176470588,151.41176470588235,0.5588235294117647,0.8235294117647058,0.08823529411764706,0.14705882352941177,4
1408,puño,79,sp,227,2,0.29411764705882354,164.1764705882353,215.2058823529412,0.7647058823529411,1.0588235294117647,0.058823529411764705,0.23529411764705882,4
1409,extendiendo,80,sp,227,2,0.029411764705882353,347.2647058823529,608.1176470588235,1.6764705882352942,3.0588235294117645,0.6176470588235294,0.6176470588235294,4
1410,sólo,81,sp,227,2,0.4117647058823529,134.3235294117647,207.91176470588235,0.6176470588235294,0.9411764705882353,0.029411764705882353,0.20588235294117646,4
1411,el,82,sp,227,2,0.29411764705882354,158.44117647058823,225.23529411764707,0.7058823529411765,1.0,0.0,0.2647058823529412,4
1412,pulgar,83,sp,227,2,0.08823529411764706,194.47058823529412,417.02941176470586,1.1176470588235294,2.088235294117647,0.23529411764705882,0.38235294117647056,4
1413,y,84,sp,227,2,0.7941176470588235,37.11764705882353,43.529411764705884,0.20588235294117646,0.23529411764705882,0.0,0.029411764705882353,4
1414,el,85,sp,227,2,0.6764705882352942,84.91176470588235,89.8529411764706,0.35294117647058826,0.38235294117647056,0.0,0.029411764705882353,4
1415,meñique.,86,sp,227,2,0.058823529411764705,369.97058823529414,623.7352941176471,1.588235294117647,2.735294117647059,0.6176470588235294,0.5882352941176471,4
1416,It,88,en,283,2,0.8571428571428571,14.214285714285714,14.214285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,5
1417,is,89,en,283,2,0.42857142857142855,116.0,127.5,0.5714285714285714,0.6428571428571429,0.0,0.07142857142857142,5
1418,primarily,90,en,283,2,0.21428571428571427,243.5,323.2142857142857,1.1428571428571428,1.5714285714285714,0.35714285714285715,0.2857142857142857,5
1419,used,91,en,283,2,0.35714285714285715,114.07142857142857,132.07142857142858,0.6428571428571429,0.7857142857142857,0.0,0.14285714285714285,5
1420,as,92,en,283,2,0.7857142857142857,46.714285714285715,58.0,0.21428571428571427,0.2857142857142857,0.0,0.07142857142857142,5
1421,a,93,en,283,2,0.9285714285714286,15.428571428571429,15.428571428571429,0.07142857142857142,0.07142857142857142,0.0,0.0,5
1422,greeting,94,en,283,2,0.07142857142857142,305.85714285714283,398.42857142857144,1.3571428571428572,1.8571428571428572,0.35714285714285715,0.35714285714285715,5
1423,gesture,95,en,283,2,0.35714285714285715,145.71428571428572,184.64285714285714,0.7857142857142857,1.0714285714285714,0.14285714285714285,0.14285714285714285,5
1424,or,96,en,283,2,0.9285714285714286,9.285714285714286,9.285714285714286,0.07142857142857142,0.07142857142857142,0.0,0.0,5
1425,to,97,en,283,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1426,express,98,en,283,2,0.07142857142857142,279.92857142857144,294.42857142857144,1.2857142857142858,1.3571428571428572,0.35714285714285715,0.07142857142857142,5
1427,"thanks,",99,en,283,2,0.07142857142857142,356.7142857142857,438.64285714285717,1.7142857142857142,2.2857142857142856,0.35714285714285715,0.35714285714285715,5
1428,"acknowledgement,",100,en,283,2,0.0,356.7142857142857,614.5714285714286,1.8571428571428572,3.2142857142857144,0.6428571428571429,0.5,5
1429,or,101,en,283,2,0.35714285714285715,195.92857142857142,214.85714285714286,0.7142857142857143,0.7857142857142857,0.07142857142857142,0.07142857142857142,5
